"","lhs","op","rhs","label","est","se","ci.lower","ci.upper","std.lv","std.all","std.nox"
"29","institution_trust_5","~","dislikeMicronarratives","b3",0.099346149414533,0.0956858837427931,-0.085944652580218,0.288822182250088,0.105168483182878,0.0606505422281747,0.0606505422281747
"30","institution_trust_5","~","dislikeMainstream","b4",-0.208977150550745,0.127425964625244,-0.464103330801378,0.0395709552033697,-0.167834822407281,-0.0967901473492802,-0.0967901473492802
"31","needsecurity","~","gr_1","",0.82119465733278,0.182532322124111,0.455632373506455,1.16989374568195,0.488852442330274,0.244426221165137,0.488852442330274
"32","institution_trust_5","~","gr_1","",-0.100889027344633,0.170985512254498,-0.441551279197228,0.228826891142232,-0.100889027344633,-0.0290912925057825,-0.058182585011565
"33","institution_trust_5","~","needsecurity","",-0.0724789965439406,0.0609992423132901,-0.192017581939776,0.0473403421382001,-0.121753231807551,-0.0702149475173074,-0.0702149475173074
"34","institution_trust_5","~","active_soc_media","",0.03728217952576,0.0638670411777834,-0.0897613388933801,0.160052700416954,0.03728217952576,0.0306582430007528,0.0107502948376346
"35","likeMainstream","~~","dislikeMicronarratives","",0.431161867413554,0.080054304375066,0.262567403491189,0.579142851448718,0.303713977877859,0.303713977877859,0.303713977877859
"36","likeMicronarratives","~~","dislikeMainstream","",0.272783146863918,0.0701927224682933,0.136348346367446,0.410377959359889,0.262708819858428,0.262708819858428,0.262708819858428
"37","likeMainstream","~~","likeMicronarratives","",0.368533865548083,0.0981987112786453,0.167820157403429,0.556560087071647,0.205894865111756,0.205894865111756,0.205894865111756
"38","dislikeMainstream","~~","dislikeMicronarratives","",0.116449797069722,0.0626207543445234,0.00252147870992663,0.247205425182506,0.141400901042844,0.141400901042844,0.141400901042844
"39","likeMainstream","~~","dislikeMainstream","",-0.311027276903573,0.0651843906684567,-0.441145672841886,-0.186192086359162,-0.285504904470279,-0.285504904470279,-0.285504904470279
"40","likeMicronarratives","~~","dislikeMicronarratives","",-0.322369829190694,0.0632042003486099,-0.445255039068516,-0.197338644306583,-0.238243383479969,-0.238243383479969,-0.238243383479969
"41","needsecurity","~~","active_soc_media","",0.172658358745151,0.128704146465896,-0.0784504411544445,0.426129422166015,0.105997657254763,0.0743360320785022,0.0743360320785022
"42","needsecurity","~~","traitneedsecurity","",0.262977272699709,0.137435356622765,-0.016920669758577,0.523311929306442,0.137551745832601,0.137551745832601,0.137551745832601
"43","traitneedsecurity","~~","active_soc_media","",0.152543171578709,0.115122937595091,-0.0742062393303689,0.38004608294718,0.129966673467778,0.0911454748930579,0.0911454748930579
"44","security_freedom_1","~~","security_freedom_1","",0.469581056634397,0.132999295091252,0.228922861895022,0.746010270891999,0.469581056634397,0.142666979880941,0.142666979880941
"45","security_freedom_2","~~","security_freedom_2","",0.818769599846448,0.187223780817895,0.471070673693728,1.21006481347083,0.818769599846448,0.268623553036441,0.268623553036441
"46","security_freedom_3","~~","security_freedom_3","",0.758273877173126,0.142363854482839,0.493149383559216,1.05202687675393,0.758273877173126,0.219063359793507,0.219063359793507
"47","mainstreamlikes","~~","mainstreamlikes","",0,0,0,0,0,0,0
"48","microlikes","~~","microlikes","",0,0,0,0,0,0,0
"49","mainstreamdislikes","~~","mainstreamdislikes","",0,0,0,0,0,0,0
"50","microdislikes","~~","microdislikes","",0,0,0,0,0,0,0
"51","security_1","~~","security_1","",0.877788331937324,0.235374552421663,0.365683694936464,1.29287345209947,0.877788331937324,0.389196969391772,0.389196969391772
"52","security_2","~~","security_2","",1.22968278405511,0.134170119613429,0.951623058838232,1.48256436703939,1.22968278405511,0.623882076360783,0.623882076360783
"53","security_3","~~","security_3","",1.13833204623822,0.170342495451337,0.804389359672768,1.4730842002561,1.13833204623822,0.50666054378919,0.50666054378919
"54","institution_trust_5","~~","institution_trust_5","",2.34464338290785,0.161505313177828,1.97463538510057,2.61471077598016,2.34464338290785,0.779785134589761,0.779785134589761
"55","active_soc_media","~~","active_soc_media","",2.03326405120295,0.131994160332581,1.77436535717465,2.29274211718655,2.03326405120295,1,1
"56","needsecurity","~~","needsecurity","",2.65327755536831,0.212520141307774,2.2324600305298,3.07215373355345,0.940255822406931,0.940255822406931,0.940255822406931
"57","likeMainstream","~~","likeMainstream","",1.87790626191726,0.0921065210712721,1.66807764643467,2.03021804644328,0.952252712859547,0.952252712859547,0.952252712859547
"58","likeMicronarratives","~~","likeMicronarratives","",1.70604256897928,0.102847943329695,1.48191182152855,1.88426412120537,0.93927297614635,0.93927297614635,0.93927297614635
"59","dislikeMainstream","~~","dislikeMainstream","",0.63196918124459,0.0888608555703947,0.458327322276721,0.805031965862592,0.979781781065082,0.979781781065082,0.979781781065082
"60","dislikeMicronarratives","~~","dislikeMicronarratives","",1.07319148548999,0.103619493029571,0.862057683241117,1.26325931046005,0.957652784029313,0.957652784029313,0.957652784029313
"61","traitneedsecurity","~~","traitneedsecurity","",1.37759493404522,0.239826780307851,0.967496059532344,1.90121112736065,1,1,1
"62","gr_1","~~","gr_1","",0.25,0,0.25,0.25,0.25,1,0.25
"63","security_freedom_1","~1","","",4.54502396567111,0.135365493534647,4.27837573707328,4.80885282776608,4.54502396567111,2.50520129249,2.50520129249
"64","security_freedom_2","~1","","",4.72085405169412,0.125742955739326,4.47675379712356,4.96633530625509,4.72085405169412,2.70403160912508,2.70403160912508
"65","security_freedom_3","~1","","",4.40878246142531,0.136423468562939,4.14266783449189,4.68126425149296,4.40878246142531,2.36968432147871,2.36968432147871
"66","mainstreamlikes","~1","","",1.76103879859302,0.196918757710603,1.3860235361381,2.15745225386876,1.76103879859302,1.25403043990495,1.25403043990495
"67","microlikes","~1","","",0.935861385209432,0.191635468228303,0.558620715819989,1.30723070802074,0.935861385209432,0.694404473690633,0.694404473690633
"68","mainstreamdislikes","~1","","",0.397819343607202,0.109709845682885,0.185989874624408,0.610822711485668,0.397819343607202,0.495339117762216,0.495339117762216
"69","microdislikes","~1","","",0.560087537354441,0.140009054636582,0.288597103289001,0.84061923013896,0.560087537354441,0.529079991336142,0.529079991336142
"70","security_1","~1","","",4.79881660809583,0.0814461793895165,4.63616910544717,4.95850546764365,4.79881660809583,3.19539076945925,3.19539076945925
"71","security_2","~1","","",5.52958574154944,0.0759535144982926,5.37573962095613,5.67455612111449,5.52958574154944,3.93864922720887,3.93864922720887
"72","security_3","~1","","",4.3550296393314,0.0803810802848822,4.19526638221691,4.51183421750944,4.3550296393314,2.90546184369932,2.90546184369932
"73","institution_trust_5","~1","","",3.33935590718814,0.230769847274413,2.89818470004438,3.81006752290612,3.33935590718814,1.92580267713505,1.92580267713505
"74","gr_1","~1","","",0.5,0,0.5,0.5,0.5,1,0.5
"75","active_soc_media","~1","","",2.95266285762249,0.0777834064589727,2.80473360079783,3.1094673917995,2.95266285762249,2.07069898133399,2.07069898133399
"76","needsecurity","~1","","",0,0,0,0,0,0,0
"77","likeMainstream","~1","","",0,0,0,0,0,0,0
"78","likeMicronarratives","~1","","",0,0,0,0,0,0,0
"79","dislikeMainstream","~1","","",0,0,0,0,0,0,0
"80","dislikeMicronarratives","~1","","",0,0,0,0,0,0,0
"81","traitneedsecurity","~1","","",0,0,0,0,0,0,0
"82","ind1",":=","a1*b1","ind1",-0.0301748182350844,0.0155049570862805,-0.0652436261554042,-0.00497872844656573,-0.0506889142304781,-0.0292322380241048,-0.0292322380241048
"83","ind2",":=","a2*b2","ind2",-0.0578273265092335,0.02405925060375,-0.108379203236494,-0.0137210551672738,-0.0971407473201038,-0.0560209562704202,-0.0560209562704202
"84","ind3",":=","a3*b3","ind3",-0.0126420672983356,0.0129573890240562,-0.041026895238683,0.0112377629316756,-0.0212366702589178,-0.0122471630981364,-0.0122471630981364
"85","ind4",":=","a4*b4","ind4",-0.0146093334333778,0.0106841287604827,-0.038972277054,0.00307852143028036,-0.0245413657043318,-0.0141529771271817,-0.0141529771271817
"86","ind5",":=","c1*b1","ind5",-0.0331245360785775,0.0171587877570056,-0.0723157907018877,-0.00493176562743242,-0.0331245360785775,-0.0272392893683308,-0.0095514407616252
"87","ind6",":=","c2*b2","ind6",0.0578821475978067,0.0265521447040922,0.00715508350494549,0.113250775235366,0.0578821475978067,0.047598208286961,0.0166902836804904
"88","ind7",":=","c3*b3","ind7",0.00436256746051264,0.00720476692690289,-0.00712073618296455,0.0223260332720376,0.00436256746051264,0.0035874687320563,0.00125794379636998
"89","ind8",":=","c4*b4","ind8",0.000106700688439054,0.00785720818021588,-0.0185672038131544,0.0155917960661912,0.000106700688439054,8.77431436714121e-05,3.07670816108232e-05
